DATA_VENDA,ANO,MES,DIA,CANAL,QTD_VENDAS,QTD_CLIENTES,RECEITA_TOTAL
2025-02-12,2025.0,2.0,12.0,SITE,1735.0,1685.0,200089.06
2026-04-21,2026.0,4.0,21.0,APP,4829.0,4653.0,666734.67
2025-06-17,2025.0,6.0,17.0,TELEVENDAS,4470.0,4273.0,700831.1000000001
2025-09-25,2025.0,9.0,25.0,APP,3532.0,3419.0,573185.32
2025-03-28,2025.0,3.0,28.0,APP,3565.0,3401.0,481080.37999999995
2026-01-23,2026.0,1.0,23.0,SITE,2586.0,2502.0,470468.01999999996
2025-08-13,2025.0,8.0,13.0,APP,4001.0,3847.0,630356.6699999999
2026-04-08,2026.0,4.0,8.0,OUTROS,5825.0,5753.0,492114.96
2025-07-06,2025.0,7.0,6.0,APP,3373.0,3248.0,397561.68000000005
2025-11-15,2025.0,11.0,15.0,APP,3809.0,3658.0,553043.15
2025-10-23,2025.0,10.0,23.0,TELEVENDAS,3678.0,3517.0,598190.83
2025-12-20,2025.0,12.0,20.0,APP,4209.0,4044.0,650420.9199999999
2025-11-08,2025.0,11.0,8.0,APP,5512.0,5204.0,926405.1800000002
2025-02-26,2025.0,2.0,26.0,OUTROS,3158.0,3114.0,266047.91000000003
2025-12-15,2025.0,12.0,15.0,OUTROS,3674.0,3629.0,290123.04
2025-11-27,2025.0,11.0,27.0,APP,5771.0,5472.0,949911.0599999999
2025-06-21,2025.0,6.0,21.0,OUTROS,2281.0,2247.0,174553.36
2026-04-06,2026.0,4.0,6.0,APP,5860.0,5611.0,757816.6499999999
2025-01-31,2025.0,1.0,31.0,TELEVENDAS,3761.0,3510.0,668878.93
2025-11-12,2025.0,11.0,12.0,TELEVENDAS,3866.0,3693.0,670636.87
2025-09-16,2025.0,9.0,16.0,OUTROS,3508.0,3466.0,276972.91000000003
2025-04-19,2025.0,4.0,19.0,TELEVENDAS,3030.0,2908.0,396676.19999999995
2025-02-06,2025.0,2.0,6.0,SITE,2103.0,2022.0,279670.6
2025-04-30,2025.0,4.0,30.0,SITE,1929.0,1890.0,272824.49
2025-12-19,2025.0,12.0,19.0,APP,4480.0,4309.0,797675.5200000001
2025-08-01,2025.0,8.0,1.0,OUTROS,1821.0,1795.0,151591.19
2025-11-23,2025.0,11.0,23.0,SITE,1261.0,1222.0,149182.07
2026-03-02,2026.0,3.0,2.0,TELEVENDAS,3906.0,3746.0,661058.77
2025-01-14,2025.0,1.0,14.0,SITE,1841.0,1776.0,229253.22999999998
2025-10-16,2025.0,10.0,16.0,OUTROS,3770.0,3689.0,302652.95
2026-02-14,2026.0,2.0,14.0,TELEVENDAS,3080.0,2963.0,446407.5
2026-03-19,2026.0,3.0,19.0,APP,5060.0,4842.0,877784.9
2025-06-13,2025.0,6.0,13.0,SITE,2166.0,2115.0,386703.39
2025-04-09,2025.0,4.0,9.0,TELEVENDAS,4237.0,4016.0,622503.52
2026-03-25,2026.0,3.0,25.0,TELEVENDAS,3823.0,3648.0,675984.05
2025-09-06,2025.0,9.0,6.0,OUTROS,4132.0,4073.0,331367.23
2025-09-14,2025.0,9.0,14.0,OUTROS,3740.0,3702.0,267203.14
2025-07-24,2025.0,7.0,24.0,TELEVENDAS,4065.0,3895.0,604231.4099999999
2025-12-30,2025.0,12.0,30.0,OUTROS,4014.0,3942.0,322052.9
2026-03-08,2026.0,3.0,8.0,OUTROS,6361.0,6254.0,504785.63999999996
2025-08-16,2025.0,8.0,16.0,TELEVENDAS,3718.0,3586.0,480302.97
2025-05-19,2025.0,5.0,19.0,SITE,1962.0,1915.0,330191.68
2025-07-05,2025.0,7.0,5.0,APP,4160.0,3980.0,555403.4400000001
2025-10-22,2025.0,10.0,22.0,OUTROS,3944.0,3888.0,325521.44999999995
2025-04-22,2025.0,4.0,22.0,OUTROS,3090.0,3050.0,274608.13
2025-07-22,2025.0,7.0,22.0,TELEVENDAS,3962.0,3799.0,593537.9299999999
2025-11-05,2025.0,11.0,5.0,TELEVENDAS,4076.0,3890.0,687592.92
2025-12-18,2025.0,12.0,18.0,APP,3949.0,3819.0,749433.6100000001
2026-02-06,2026.0,2.0,6.0,APP,7086.0,6688.0,1556730.58
2026-05-05,2026.0,5.0,5.0,APP,6737.0,6492.0,1051844.05
2025-01-21,2025.0,1.0,21.0,SITE,1940.0,1887.0,255621.86000000002
2025-06-05,2025.0,6.0,5.0,OUTROS,3125.0,3077.0,261102.79
2025-06-16,2025.0,6.0,16.0,OUTROS,3124.0,3082.0,252579.65
2025-09-21,2025.0,9.0,21.0,TELEVENDAS,2304.0,2214.0,242916.46
2025-07-20,2025.0,7.0,20.0,TELEVENDAS,2298.0,2209.0,228320.41999999998
2025-09-28,2025.0,9.0,28.0,TELEVENDAS,2104.0,2006.0,245967.58000000002
2026-01-13,2026.0,1.0,13.0,SITE,2636.0,2541.0,501095.80999999994
2025-10-26,2025.0,10.0,26.0,APP,2395.0,2301.0,280013.98
2026-05-03,2026.0,5.0,3.0,TELEVENDAS,2261.0,2117.0,254935.3
2026-05-01,2026.0,5.0,1.0,APP,5498.0,5287.0,788410.51
2026-02-07,2026.0,2.0,7.0,OUTROS,4186.0,4120.0,305104.85
2025-09-18,2025.0,9.0,18.0,OUTROS,3202.0,3159.0,251999.20999999996
2025-11-13,2025.0,11.0,13.0,SITE,2231.0,2132.0,414191.49000000005
2026-01-05,2026.0,1.0,5.0,TELEVENDAS,3485.0,3336.0,629323.75
2026-05-04,2026.0,5.0,4.0,SITE,2769.0,2692.0,522864.85000000003
2025-10-09,2025.0,10.0,9.0,SITE,2347.0,2280.0,405209.26999999996
2025-12-08,2025.0,12.0,8.0,APP,4425.0,4270.0,870001.3099999999
2025-05-26,2025.0,5.0,26.0,SITE,1932.0,1887.0,347007.07999999996
2026-02-22,2026.0,2.0,22.0,SITE,1517.0,1469.0,206995.18000000002
2025-08-28,2025.0,8.0,28.0,LOJA FÍSICA,301649.0,254637.0,23869860.39
2025-09-10,2025.0,9.0,10.0,LOJA FÍSICA,329995.0,281836.0,26202731.22
2026-04-26,2026.0,4.0,26.0,LOJA FÍSICA,253939.0,187421.0,16722220.809999999
2026-03-10,2026.0,3.0,10.0,LOJA FÍSICA,345142.0,288724.0,27548811.21
2025-10-26,2025.0,10.0,26.0,OUTROS,3894.0,3847.0,297489.67
2025-08-09,2025.0,8.0,9.0,TELEVENDAS,3602.0,3459.0,494956.33999999997
2026-04-28,2026.0,4.0,28.0,OUTROS,5429.0,5371.0,447234.04
2025-02-23,2025.0,2.0,23.0,TELEVENDAS,2120.0,2005.0,231782.91000000003
2025-09-01,2025.0,9.0,1.0,TELEVENDAS,4179.0,4035.0,679602.22
2025-04-05,2025.0,4.0,5.0,APP,3610.0,3439.0,400780.99
2026-03-17,2026.0,3.0,17.0,APP,5115.0,4911.0,738753.7299999999
2026-01-17,2026.0,1.0,17.0,OUTROS,4384.0,4320.0,352414.63
2025-04-02,2025.0,4.0,2.0,APP,3639.0,3489.0,459409.05
2025-02-02,2025.0,2.0,2.0,OUTROS,1778.0,1742.0,145774.87
2025-08-24,2025.0,8.0,24.0,TELEVENDAS,2529.0,2430.0,257847.93000000002
2025-05-30,2025.0,5.0,30.0,SITE,2094.0,2056.0,315213.86
2025-08-26,2025.0,8.0,26.0,APP,3814.0,3646.0,513474.27
2026-04-09,2026.0,4.0,9.0,APP,5824.0,5576.0,982518.43
2026-03-10,2026.0,3.0,10.0,SITE,2616.0,2547.0,499425.81000000006
2025-06-18,2025.0,6.0,18.0,TELEVENDAS,5039.0,4815.0,825517.6299999999
2025-02-21,2025.0,2.0,21.0,APP,2737.0,2618.0,294705.17000000004
2026-02-24,2026.0,2.0,24.0,APP,5185.0,4987.0,840762.74
2026-03-21,2026.0,3.0,21.0,SITE,1587.0,1539.0,297023.63
2025-09-05,2025.0,9.0,5.0,APP,5205.0,4957.0,878686.09
2025-04-05,2025.0,4.0,5.0,OUTROS,3580.0,3515.0,300050.44000000006
2025-01-20,2025.0,1.0,20.0,OUTROS,2929.0,2891.0,260926.0
2025-07-20,2025.0,7.0,20.0,OUTROS,3704.0,3666.0,278748.24
2025-10-27,2025.0,10.0,27.0,APP,3595.0,3478.0,504667.29
2025-01-28,2025.0,1.0,28.0,TELEVENDAS,3675.0,3503.0,568629.8500000001
2025-12-16,2025.0,12.0,16.0,OUTROS,3695.0,3625.0,301516.5
2026-04-20,2026.0,4.0,20.0,APP,5719.0,5497.0,903017.7300000001
2025-04-14,2025.0,4.0,14.0,TELEVENDAS,3538.0,3385.0,540437.67
2025-01-07,2025.0,1.0,7.0,OUTROS,2648.0,2605.0,222609.50000000003
2025-09-15,2025.0,9.0,15.0,TELEVENDAS,4152.0,3986.0,628609.89
2025-01-07,2025.0,1.0,7.0,APP,2895.0,2795.0,338941.88
2025-10-04,2025.0,10.0,4.0,TELEVENDAS,3313.0,3186.0,502430.37999999995
2025-04-23,2025.0,4.0,23.0,SITE,1945.0,1897.0,256231.62999999998
2025-07-08,2025.0,7.0,8.0,SITE,2177.0,2125.0,376130.69
2025-12-09,2025.0,12.0,9.0,OUTROS,3688.0,3633.0,286479.87
2025-06-30,2025.0,6.0,30.0,APP,4256.0,4071.0,556857.4
2026-03-12,2026.0,3.0,12.0,TELEVENDAS,3978.0,3818.0,682912.5800000001
2025-12-17,2025.0,12.0,17.0,TELEVENDAS,3571.0,3419.0,610507.67
2025-10-14,2025.0,10.0,14.0,TELEVENDAS,3455.0,3298.0,559531.13
2025-02-09,2025.0,2.0,9.0,OUTROS,3230.0,3168.0,245035.99000000002
2025-08-23,2025.0,8.0,23.0,OUTROS,3590.0,3543.0,277436.79000000004
2025-03-26,2025.0,3.0,26.0,APP,3762.0,3565.0,449544.81000000006
2025-11-28,2025.0,11.0,28.0,SITE,5225.0,4938.0,895254.6399999999
2026-02-16,2026.0,2.0,16.0,TELEVENDAS,3238.0,3094.0,469809.47
2026-04-27,2026.0,4.0,27.0,TELEVENDAS,3739.0,3612.0,591558.54
2025-12-28,2025.0,12.0,28.0,OUTROS,3920.0,3843.0,300363.01
2025-01-20,2025.0,1.0,20.0,TELEVENDAS,3719.0,3540.0,562934.8999999999
2025-08-29,2025.0,8.0,29.0,OUTROS,3192.0,3154.0,254062.00000000003
2025-08-01,2025.0,8.0,1.0,APP,3947.0,3797.0,539481.39
2025-07-15,2025.0,7.0,15.0,SITE,2286.0,2238.0,384494.08
2026-02-13,2026.0,2.0,13.0,OUTROS,4752.0,4678.0,385720.05999999994
2025-02-22,2025.0,2.0,22.0,TELEVENDAS,3088.0,2930.0,405639.37
2026-02-16,2026.0,2.0,16.0,APP,4826.0,4647.0,736477.18
2025-07-18,2025.0,7.0,18.0,OUTROS,3614.0,3561.0,303309.58
2025-10-01,2025.0,10.0,1.0,APP,4188.0,4042.0,758160.1900000001
2025-07-23,2025.0,7.0,23.0,APP,3783.0,3654.0,498586.57999999996
2025-11-19,2025.0,11.0,19.0,SITE,2385.0,2315.0,358868.02
2025-05-29,2025.0,5.0,29.0,SITE,2213.0,2141.0,366740.38
2025-07-04,2025.0,7.0,4.0,SITE,2432.0,2368.0,397937.6
2025-06-02,2025.0,6.0,2.0,APP,5208.0,4917.0,587419.7
2025-06-24,2025.0,6.0,24.0,SITE,2712.0,2630.0,439635.84
2025-11-26,2025.0,11.0,26.0,OUTROS,3173.0,3121.0,256064.40000000002
2025-06-28,2025.0,6.0,28.0,APP,3774.0,3624.0,447670.51
2025-10-14,2025.0,10.0,14.0,SITE,2230.0,2168.0,506745.57999999996
2025-06-29,2025.0,6.0,29.0,APP,3610.0,3459.0,428983.88000000006
2025-06-13,2025.0,6.0,13.0,OUTROS,3129.0,3089.0,252592.06
2025-01-19,2025.0,1.0,19.0,SITE,1401.0,1348.0,193032.13
2025-11-10,2025.0,11.0,10.0,OUTROS,3639.0,3589.0,298867.17
2025-12-27,2025.0,12.0,27.0,OUTROS,3780.0,3728.0,292577.98
2026-02-07,2026.0,2.0,7.0,SITE,2325.0,2256.0,559614.88
2025-12-06,2025.0,12.0,6.0,TELEVENDAS,3440.0,3308.0,518247.19000000006
2025-02-21,2025.0,2.0,21.0,SITE,1741.0,1695.0,206941.03999999998
2026-01-13,2026.0,1.0,13.0,TELEVENDAS,3474.0,3348.0,598803.45
2025-08-23,2025.0,8.0,23.0,APP,3752.0,3616.0,419785.38999999996
2025-02-04,2025.0,2.0,4.0,OUTROS,3134.0,3082.0,258839.80000000002
2025-05-14,2025.0,5.0,14.0,OUTROS,2919.0,2878.0,244655.19
2026-04-16,2026.0,4.0,16.0,TELEVENDAS,3818.0,3611.0,599606.06
2025-02-27,2025.0,2.0,27.0,SITE,2029.0,1979.0,286780.82
2026-01-29,2026.0,1.0,29.0,TELEVENDAS,3583.0,3413.0,574653.69
2025-04-19,2025.0,4.0,19.0,APP,3429.0,3254.0,352893.22
2025-11-16,2025.0,11.0,16.0,SITE,1201.0,1165.0,147223.1
2025-05-22,2025.0,5.0,22.0,OUTROS,3250.0,3203.0,272388.89
2026-04-28,2026.0,4.0,28.0,TELEVENDAS,3784.0,3595.0,630897.27
2026-02-11,2026.0,2.0,11.0,TELEVENDAS,3762.0,3610.0,718881.23
2025-01-23,2025.0,1.0,23.0,SITE,1993.0,1922.0,264595.24
2025-08-04,2025.0,8.0,4.0,OUTROS,1851.0,1828.0,153723.49
2026-02-18,2026.0,2.0,18.0,TELEVENDAS,3325.0,3195.0,525886.81
2025-01-30,2025.0,1.0,30.0,OUTROS,1976.0,1932.0,173073.44
2025-04-22,2025.0,4.0,22.0,SITE,1935.0,1883.0,255763.38
2025-05-13,2025.0,5.0,13.0,OUTROS,2971.0,2939.0,245776.31
2025-03-20,2025.0,3.0,20.0,APP,3038.0,2913.0,346019.38999999996
2025-03-30,2025.0,3.0,30.0,TELEVENDAS,2342.0,2196.0,300042.55
2025-10-21,2025.0,10.0,21.0,SITE,2524.0,2442.0,619642.28
2025-07-03,2025.0,7.0,3.0,APP,4032.0,3875.0,555980.6
2026-03-14,2026.0,3.0,14.0,TELEVENDAS,3315.0,3166.0,466217.23
2025-08-29,2025.0,8.0,29.0,SITE,2317.0,2249.0,508774.19
2025-08-13,2025.0,8.0,13.0,TELEVENDAS,4098.0,3936.0,638309.78
2026-01-11,2026.0,1.0,11.0,TELEVENDAS,2096.0,1989.0,233274.61000000002
2026-02-08,2026.0,2.0,8.0,OUTROS,4256.0,4203.0,308100.95000000007
2025-04-17,2025.0,4.0,17.0,SITE,2055.0,2007.0,305307.48
2026-02-12,2026.0,2.0,12.0,SITE,2890.0,2802.0,713682.0299999999
2025-07-10,2025.0,7.0,10.0,SITE,2067.0,2027.0,392610.66000000003
2025-02-17,2025.0,2.0,17.0,SITE,1389.0,1352.0,157417.48
2025-05-18,2025.0,5.0,18.0,OUTROS,393.0,390.0,30725.620000000003
2025-05-30,2025.0,5.0,30.0,OUTROS,3235.0,3189.0,262704.24
2025-10-21,2025.0,10.0,21.0,TELEVENDAS,3802.0,3649.0,670199.9900000001
2025-01-02,2025.0,1.0,2.0,TELEVENDAS,3548.0,3404.0,536838.9
2026-04-20,2026.0,4.0,20.0,TELEVENDAS,3465.0,3245.0,507969.3900000001
2025-05-31,2025.0,5.0,31.0,APP,3789.0,3627.0,487998.99
2025-05-28,2025.0,5.0,28.0,SITE,2202.0,2153.0,355231.12000000005
2025-08-10,2025.0,8.0,10.0,TELEVENDAS,2276.0,2178.0,234354.33000000002
2025-02-20,2025.0,2.0,20.0,OUTROS,2605.0,2561.0,215061.64999999997
2025-02-21,2025.0,2.0,21.0,OUTROS,2837.0,2784.0,229685.19999999998
2025-07-13,2025.0,7.0,13.0,TELEVENDAS,2541.0,2441.0,278805.14
2025-07-08,2025.0,7.0,8.0,OUTROS,3522.0,3484.0,292091.69999999995
2025-10-26,2025.0,10.0,26.0,SITE,1307.0,1269.0,178139.99000000002
2026-03-22,2026.0,3.0,22.0,APP,4213.0,4042.0,529477.91
2025-06-11,2025.0,6.0,11.0,SITE,2539.0,2483.0,424315.97
2026-01-04,2026.0,1.0,4.0,SITE,1537.0,1499.0,233904.12
2025-02-08,2025.0,2.0,8.0,SITE,1528.0,1486.0,190379.43000000002
2025-02-15,2025.0,2.0,15.0,TELEVENDAS,3380.0,3182.0,435440.82
